"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"52","67","83","60","10","1","111.66","1","run out","2","v Pakistan","Rawalpindi","11 Feb 2006"
"53","22","51","32","3","0","68.75","1","run out","2","v West Indies","Kingston","18 May 2006"
"54","12","27","19","1","0","63.15","2","caught","2","v West Indies","Kingston","20 May 2006"
"55","97","-","83","9","3","116.86","1","lbw","1","v West Indies","Basseterre","23 May 2006"
"56","11","-","11","2","0","100.00","1","caught","1","v West Indies","Port of Spain","26 May 2006"
"57","95","-","103","10","1","92.23","2","caught","2","v West Indies","Port of Spain","28 May 2006"
"58","0","2","4","0","0","0.00","1","caught","2","v South Africa","Cape Town","26 Nov 2006"
"59","18","38","22","3","0","81.81","2","caught","2","v South Africa","Port Elizabeth","29 Nov 2006"
"60","11","27","22","2","0","50.00","1","caught","1","v South Africa","Centurion","3 Dec 2006"
"61","30","38","21","7","0","142.85","2","caught","2","v Bangladesh","Dhaka","10 May 2007"
"62","21","34","26","1","1","80.76","1","caught","1","v Bangladesh","Dhaka","12 May 2007"
"63","11","18","19","2","0","57.89","1","lbw","2","v Australia","Melbourne","10 Feb 2008"
"64","17","39","19","3","0","89.47","1","caught","2","v Australia","Sydney","24 Feb 2008"
"65","59","46","32","7","2","184.37","2","caught","2","v Bangladesh","Dhaka","12 Jun 2008"
"66","119","150","95","12","5","125.26","2","caught","2","v Pakistan","Karachi","26 Jun 2008"
"67","49","64","33","6","2","148.48","2","caught","1","v Pakistan","Karachi","2 Jul 2008"
"68","42","58","26","7","0","161.53","1","run out","1","v Sri Lanka","Colombo (RPS)","31 Jan 2009"
"69","116","165","90","17","0","128.88","1","run out","1","v Sri Lanka","Colombo (RPS)","3 Feb 2009"
"70","5","13","8","1","0","62.50","1","caught","1","v Sri Lanka","Colombo (RPS)","5 Feb 2009"
"71","6","6","6","1","0","100.00","2","caught","2","v Sri Lanka","Colombo (RPS)","8 Feb 2009"
"72","77","79","56","11","1","137.50","1","caught","1","v New Zealand","Napier","3 Mar 2009"
"73","3","15","6","0","0","50.00","1","bowled","1","v New Zealand","Christchurch","8 Mar 2009"
"74","125*","106","74","14","6","168.91","2","not out","2","v New Zealand","Hamilton","11 Mar 2009"
"75","40","57","27","3","3","148.14","2","caught","1","v New Zealand","Auckland","14 Mar 2009"
"76","13","17","8","2","0","162.50","2","run out","2","v Bangladesh","Dhaka","7 Jan 2010"
"77","99*","165","100","11","2","99.00","2","not out","2","v Sri Lanka","Dambulla","16 Aug 2010"
"78","12","-","12","2","0","100.00","2","lbw","1","v Sri Lanka","Dambulla","22 Aug 2010"
"79","28","30","22","6","0","127.27","1","run out","2","v Sri Lanka","Dambulla","28 Aug 2010"
"80","175","198","140","14","5","125.00","1","bowled","1","v Bangladesh","Dhaka","19 Feb 2011"
"81","20","38","21","3","0","95.23","2","caught","2","v Australia","Adelaide","12 Feb 2012"
"82","5","8","11","1","0","45.45","1","caught","2","v Australia","Sydney","26 Feb 2012"
"83","96","132","97","10","0","98.96","2","run out","1","v Sri Lanka","Hambantota","21 Jul 2012"
"84","15","21","15","2","0","100.00","2","caught","1","v Sri Lanka","Hambantota","24 Jul 2012"
"85","3","6","6","0","0","50.00","2","caught","2","v Sri Lanka","Colombo (RPS)","28 Jul 2012"
"86","34","46","29","6","0","117.24","2","caught","2","v Sri Lanka","Colombo (RPS)","31 Jul 2012"
